ID_N,UBIGEO,CCDI,NOMBREDI,INF109,INF109A,INF109A_O,INF109B1,INF109C1_D1,INF109C1_D2,INF109C1_D3,INF109C1_D4,INF109C1_D5,INF109B2,INF109C2_D1,INF109C2_P1,INF109C2_D2,INF109C2_P2,INF109C2_D3,INF109C2_P3,INF109C2_D4,INF109C2_P4,INF109C2_D5,INF109C2_P5,INF109C2_D6,INF109C2_P6,INF109C2_D7,INF109C2_P7,INF109C2_D8,INF109C2_P8,INF109C2_D9,INF109C2_P9,INF109C2_D10,INF109C2_P10,INF109B3,INF109C3_D1,INF109C3_P1,INF109C3_DI1,INF109C3_DI1_FT,INF109C3_DI1_FP,INF109C3_D2,INF109C3_P2,INF109C3_DI2,INF109C3_DI2_FT,INF109C3_DI2_FP,INF109C3_D3,INF109C3_P3,INF109C3_DI3,INF109C3_DI3_FT,INF109C3_DI3_FP,INF109C3_D4,INF109C3_P4,INF109C3_DI4,INF109C3_DI4_FT,INF109C3_DI4_FP,INF109C3_D5,INF109C3_P5,INF109C3_DI5,INF109C3_DI5_FT,INF109C3_DI5_FP,INF109C3_D6,INF109C3_P6,INF109C3_DI6,INF109C3_DI6_FT,INF109C3_DI6_FP,INF109C3_D7,INF109C3_P7,INF109C3_DI7,INF109C3_DI7_FT,INF109C3_DI7_FP,INF109C3_D8,INF109C3_P8,INF109C3_DI8,INF109C3_DI8_FT,INF109C3_DI8_FP,INF109C3_D9,INF109C3_P9,INF109C3_DI9,INF109C3_DI9_FT,INF109C3_DI9_FP,INF109C3_D10,INF109C3_P10,INF109C3_DI10,INF109C3_DI10_FT,INF109C3_DI10_FP,INF110_TOT,INF110_TOT_OFI_H,INF110_TOT_OFI_M,INF110_TOT_OFISV_H,INF110_TOT_OFISV_M,INF110_TOT_SOF_H,INF110_TOT_SOF_M,INF110_TOT_SOFSV_H,INF110_TOT_SOFSV_M,INF111_ADM,INF111_ADM_OFI_H,INF111_ADM_OFI_M,INF111_ADM_OFISV_H,INF111_ADM_OFISV_M,INF111_ADM_SOF_H,INF111_ADM_SOF_M,INF111_ADM_SOFSV_H,INF111_ADM_SOFSV_M,INF112_MOT,INF112_MOT_OFI_H,INF112_MOT_OFI_M,INF112_MOT_OFISV_H,INF112_MOT_OFISV_M,INF112_MOT_SOF_H,INF112_MOT_SOF_M,INF112_MOT_SOFSV_H,INF112_MOT_SOFSV_M,INF113_PIE,INF113_PIE_OFI_H,INF113_PIE_OFI_M,INF113_PIE_OFISV_H,INF113_PIE_OFISV_M,INF113_PIE_SOF_H,INF113_PIE_SOF_M,INF113_PIE_SOFSV_H,INF113_PIE_SOFSV_M,INF114_INV_DF,INF114_INV_DF_OFI_H,INF114_INV_DF_OFI_M,INF114_INV_DF_OFISV_H,INF114_INV_DF_OFISV_M,INF114_INV_DF_SOF_H,INF114_INV_DF_SOF_M,INF114_INV_DF_SOFSV_H,INF114_INV_DF_SOFSV_M,INF115_INV_AT,INF115_INV_AT_OFI_H,INF115_INV_AT_OFI_M,INF115_INV_AT_OFISV_H,INF115_INV_AT_OFISV_M,INF115_INV_AT_SOF_H,INF115_INV_AT_SOF_M,INF115_INV_AT_SOFSV_H,INF115_INV_AT_SOFSV_M,INF116_INV_VF,INF116_INV_VF_OFI_H,INF116_INV_VF_OFI_M,INF116_INV_VF_OFISV_H,INF116_INV_VF_OFISV_M,INF116_INV_VF_SOF_H,INF116_INV_VF_SOF_M,INF116_INV_VF_SOFSV_H,INF116_INV_VF_SOFSV_M,INF117_OPC,INF117_OPC_OFI_H,INF117_OPC_OFI_M,INF117_OPC_OFISV_H,INF117_OPC_OFISV_M,INF117_OPC_SOF_H,INF117_OPC_SOF_M,INF117_OPC_SOFSV_H,INF117_OPC_SOFSV_M,INF118_PG,INF118_PG_OFI_H,INF118_PG_OFI_M,INF118_PG_OFISV_H,INF118_PG_OFISV_M,INF118_PG_SOF_H,INF118_PG_SOF_M,INF118_PG_SOFSV_H,INF118_PG_SOFSV_M,INF119_SC,INF119_SC_OFI_H,INF119_SC_OFI_M,INF119_SC_OFISV_H,INF119_SC_OFISV_M,INF119_SC_SOF_H,INF119_SC_SOF_M,INF119_SC_SOFSV_H,INF119_SC_SOFSV_M,INF120_O,INF120_O_O,INF120_O_OFI_H,INF120_O_OFI_M,INF120_O_OFISV_H,INF120_O_OFISV_M,INF120_O_SOF_H,INF120_O_SOF_M,INF120_O_SOFSV_H,INF120_O_SOFSV_M,INF121_1,INF121_1_CANT,INF121_2,INF121_2_CANT,INF121_3,INF121_3_CANT,INF121_4,INF121_4_CANT,INF121_5,INF121_5_CANT,INF121_6,INF121_6_CANT,INF121_7,INF121_7_CANT,INF121_8,INF121_8_CANT,INF121_9,INF121_9_CANT,INF121_10,INF121_10_CANT,INF121_11,INF121_11_CANT,INF121_12,INF121_12_CANT,INF121_13,INF121_13_CANT,INF121_14,INF121_14_CANT,INF121_TOT,INF122,INF123,INF123_A,INF124,INF124_A,INF124_B1,INF124_B2,INF124_B3,INF124_B4,INF124_B5,INF124_B6,INF124_B7,INF124_B8,INF124_B9,INF124_B10,INF124_B11,INF124_B12,INF124_B13,INF124_B14,INF124_B15,INF124_B16,INF124_B17,INF124_B18,INF124_B19,INF124_B20,INF124_B21,INF124_B22,INF124_B23,INF124_B24,INF124_B25,INF124_B26,INF124_B27,INF124_B28,INF124_B29,INF124_B30,INF124_B31,INF124_B32,INF124_B33,INF124_B34,INF124_B35,INF124_B36,INF124_B37,INF124_B38,INF124_B39,INF124_B40,INF125,INF125_A,INF126_1,INF126_2,INF126_3,INF126_4,INF126_5,INF126_6,INF126_7,INF126_8,INF126_9,INF126_10,INF126_11,INF126_12,INF126_13,INF126_14,INF126_15,INF126_16,INF126_O,GPSLATITUD_INF,GPSLONGITUD_INF
0981,021001,01,HUARI,De 10001 - 20000 Hab,Provincial, , , , , , , ,1,2,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,1,0,0,0,10,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,No, ,No, ,Si,1,No, ,No, ,No, ,No, ,No, ,No, ,No, ,Si,1,No, ,Si,4,Si,6,12,0,No, ,No, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,-9.34729651,-77.17070632
0982,021004,04,CHAVIN DE HUANTAR,De 40001 - 80000 Hab,Distrital, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,10,4,Si,No,2,10,14,No,Si, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,0,0,0,0,9,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,No, ,No, ,No, ,No, ,No, ,No, ,Si,1,No, ,No, ,Si,2,Si,7,No, ,No, ,No, ,10,0,Sí,2,No, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,-9.58369555,-77.17751942
0983,021009,09,MASIN,De 10001 - 20000 Hab,Distrital, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,2,10,9,No,Si,2,10,12,No,Si,2,10,11,No,Si,2,10,7,No,Si,2,10,15,No,Si, , , , , , , , , , , , , , , , , , , , , , , , , ,9,0,0,0,0,9,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,No, ,No, ,No, ,No, ,No, ,No, ,No, ,Si,1,No, ,No, ,No, ,No, ,Si,2,Si,6,9,0,No, ,No, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,-9.36102264,-77.08301067
0984,021014,14,SAN MARCOS,De 10001 - 20000 Hab,Distrital, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,10,14,No,Si,2,10,8,No,Si, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,1,0,0,0,11,1,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,PUESTO DE AUXILIO RAPIDO,0,0,0,0,2,0,0,0,No, ,No, ,No, ,Si,1,No, ,No, ,Si,2,No, ,Si,1,No, ,No, ,No, ,Si,2,Si,7,13,0,No, ,No, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,-9.52403031,-77.15753396
0985,021014,14,SAN MARCOS,De 10001 - 20000 Hab,Otros,LOCAL, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,0,0,0,0,12,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,No, ,No, ,No, ,No, ,No, ,No, ,Si,3,Si,1,Si,2,No, ,No, ,Si,1,Si,1,Si,4,12,0,No, ,No, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,-9.597707,-77.01671
0986,021016,16,UCO,De 20001 - 40000 Hab,Distrital, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,2,10,16,Si,No,2,10,6,Si,No,2,10,2,Si,No,2,10,10,Si,No,2,10,13,Si,No, , , , , , , , , , , , , , , , , , , , , , , , , ,11,0,0,0,0,11,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,No, ,No, ,No, ,No, ,No, ,No, ,Si,1,No, ,No, ,Si,1,No, ,Si,1,Si,2,Si,6,11,0,No, ,No, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,-9.18822587,-76.92831802
0987,021101,01,HUARMEY,De 20001 - 40000 Hab,Provincial, , , , , , , ,1,2,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,74,3,0,0,0,65,6,0,0,5,0,0,0,0,2,3,0,0,17,0,0,0,0,17,0,0,0,5,0,0,0,0,5,0,0,0,6,0,0,0,0,6,0,0,0,2,0,0,0,0,1,1,0,0,4,0,0,0,0,3,1,0,0,3,0,0,0,0,2,1,0,0,15,0,0,0,0,15,0,0,0,4,3,0,0,0,1,0,0,0,13,PUESTO DE AUXILIO RAPIDO,0,0,0,0,13,0,0,0,No, ,Si,2,No, ,Si,1,No, ,No, ,Si,2,Si,3,Si,4,Si,2,No, ,Si,1,Si,7,Si,52,74,0,No, ,No, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,-10.06898726,-78.15444293
0988,021101,01,HUARMEY,Menos de 5000 Hab,Provincial, , , , , , , ,1,2,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,26,0,0,0,0,26,0,0,0,2,0,0,0,0,2,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,No, ,No, ,No, ,No, ,No, ,No, ,No, ,Si,1,Si,3,No, ,Si,1,Si,6,Si,14,Si,1,26,0,No, ,No, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,-10.06853506,-78.15458465
0989,021201,01,CARAZ,De 20001 - 40000 Hab,Distrital, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,12,1,Si,No,2,12,7,Si,No,2,12,5,Si,No,2,12,3,Si,No, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,34,1,0,0,0,19,14,0,0,2,0,0,0,0,0,2,0,0,11,0,0,0,0,11,0,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,3,1,0,0,2,0,0,0,0,1,1,0,0,4,0,0,0,0,0,4,0,0,2,0,0,0,0,1,1,0,0,4,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,No, ,No, ,Si,1,No, ,No, ,No, ,Si,2,Si,1,Si,1,Si,3,No, ,Si,2,Si,6,Si,18,34,0,Sí,5,No, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,-9.04607706,-77.81157488
0990,021204,04,HUAYLAS,De 5000 - 10000 Hab,Distrital, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,12,4,Si,No,2,12,9,Si,No, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,No, ,No, ,No, ,No, ,No, ,No, ,No, ,No, ,Si,1,No, ,No, ,No, ,Si,2,Si,6,9,0,No, ,No, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,-8.87269233,-77.8923664
0991,021301,01,PISCOBAMBA,De 20001 - 40000 Hab,Provincial, , , , , , , ,1,2,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,No, ,No, ,No, ,No, ,No, ,No, ,Si,1,No, ,No, ,No, ,No, ,No, ,Si,4,Si,7,12,0,Sí,3,Sí,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Ninguna, , , , , , , , , , , , , , , , , , ,-8.86457031,-77.35656699
0992,021401,01,OCROS,De 10001 - 20000 Hab,Provincial, , , , , , , ,1,2,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,0,0,0,0,13,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,3,0,0,0,0,3,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,No, ,No, ,No, ,No, ,No, ,No, ,Si,1,Si,1,Si,1,No, ,No, ,No, ,Si,4,Si,6,13,0,Sí,5,Sí,2,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Ninguna, , , , , , , , , , , , , , , , , , ,-10.40369771,-77.39684782
0993,021408,08,SAN CRISTOBAL DE RAJAN,De 10001 - 20000 Hab,Distrital, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,14,3,No,Si,2,14,7,No,Si,2,14,8,No,Si, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,0,0,0,0,7,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,No, ,No, ,No, ,No, ,No, ,No, ,Si,1,No, ,No, ,No, ,No, ,No, ,Si,2,Si,4,7,0,No, ,Sí,1,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Almenos una,1,No,Si,No,No,No,No,No,No,Si,No,No,Si,No,No,No,Si,PONCHO IMPERMEABLE,-10.38650765,-77.21923281
0995,021501,01,CABANA,De 10001 - 20000 Hab,Provincial, , , , , , , ,1,2,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,0,0,0,0,9,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,No, ,No, ,No, ,No, ,No, ,No, ,Si,1,No, ,Si,1,No, ,No, ,Si,1,Si,2,Si,5,10,0,No, ,No, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,-8.392918,-78.008577
0996,021503,03,CONCHUCOS,De 5000 - 10000 Hab,Distrital, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,15,3,Si,No, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,0,0,0,0,11,3,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,No, ,No, ,No, ,No, ,No, ,No, ,No, ,Si,1,Si,2,No, ,No, ,No, ,No, ,Si,11,14,0,No, ,No, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,-8.26857021,-77.85288544
0997,021508,08,PALLASCA,Menos de 5000 Hab,Distrital, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,15,8,Si,No, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,0,0,0,0,11,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,No, ,No, ,No, ,No, ,No, ,No, ,Si,1,No, ,No, ,No, ,Si,1,No, ,Si,4,Si,5,11,0,No, ,No, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,-8.2533235,-77.99931748
0998,021509,09,PAMPAS,Menos de 5000 Hab,Distrital, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,15,9,Si,No, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,0,0,0,0,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,No, ,No, ,No, ,No, ,No, ,No, ,Si,1,No, ,No, ,Si,2,No, ,No, ,Si,2,Si,6,11,0,No, ,Sí,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Ninguna, , , , , , , , , , , , , , , , , , ,-8.19532655,-77.89563405
0999,021511,11,TAUCA,De 5000 - 10000 Hab,Distrital, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,15,11,Si,No,2,15,10,Si,No,2,15,7,Si,No, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,0,0,0,0,12,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0, ,0,0,0,0,0,0,0,0,No, ,No, ,No, ,No, ,No, ,No, ,Si,1,Si,1,No, ,No, ,No, ,No, ,Si,3,Si,8,13,0,No, ,Sí,2,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Ninguna, , , , , , , , , , , , , , , , , , ,-8.46997138,-78.0374566
1000,021601,01,POMABAMBA,De 20001 - 40000 Hab,Provincial, , , , , , , ,1,2,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,0,0,0,0,12,2,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,No, ,No, ,No, ,No, ,No, ,No, ,No, ,Si,1,Si,1,Si,1,No, ,No, ,Si,2,Si,9,14,0,Sí,6,No, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,-8.81941943,-77.46139424
1001,021701,01,RECUAY,De 40001 - 80000 Hab,Provincial, , , , , , , ,1,2,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25,1,0,0,0,20,4,0,0,2,0,0,0,0,2,0,0,0,4,0,0,0,0,4,0,0,0,6,0,0,0,0,4,2,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,4,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,No, ,No, ,Si,1,No, ,No, ,No, ,Si,1,No, ,Si,1,No, ,No, ,No, ,Si,2,Si,20,25,0,Sí,5,No, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,-9.71903119,-77.45661348
1002,021702,02,CATAC,De 5000 - 10000 Hab,Distrital, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,17,2,Si,No, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,0,0,0,0,14,1,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,4,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,No, ,No, ,No, ,No, ,No, ,No, ,Si,1,Si,2,Si,1,No, ,No, ,No, ,Si,1,Si,10,15,0,Sí,2,Sí,2,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Almenos una,1,Si,No,No,Si,No,No,No,Si,Si,No,Si,No,No,No,No,No, ,-9.79810892,-77.43246069
1003,021703,03,COTAPARACO,Menos de 5000 Hab,Distrital, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,17,3,Si,No,2,17,8,Si,No,2,17,8,Si,No,2,17,9,Si,No, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,0,0,0,0,11,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,No, ,No, ,No, ,No, ,No, ,No, ,No, ,No, ,Si,1,No, ,No, ,No, ,Si,4,Si,7,12,0,Sí,3,No, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,-9.99451686,-77.58747285
1004,021706,06,MARCA,Menos de 5000 Hab,Distrital, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,17,6,Si,No,2,17,4,Si,No, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,0,0,0,0,11,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,No, ,No, ,No, ,No, ,No, ,No, ,Si,1,No, ,Si,1,No, ,No, ,No, ,Si,3,Si,6,11,0,No, ,Sí,2,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Ninguna, , , , , , , , , , , , , , , , , , ,-10.08881012,-77.47510949
